,SARS,MERS,Influenza,Ebola
USP31,0.0823432361231685,0.04994344573387462,0.02975783015821763,0.1066554687990828
ISG20,0.368692579356451,0.15027037110678929,0.15152312314664815,0.07289717339210505
CD38,0.4457955989731158,0.08417000232702206,,0.18673392559554933
TBX3,0.27574175252147565,0.06739070564973204,0.05899917081299797,0.10902714297618671
CRTAP,0.015824965544398505,,,
TREX1,0.258989137269083,0.1574888367304404,0.05990399279458528,0.035659665579119086
MCM2,0.015824965544398505,0.23132160410081024,0.05947415896010972,0.03447016041326808
TBC1D12,0.1363131589883325,,,
MUC4,0.23286496138195587,0.15000239436207952,0.029538262835001616,0.10546174924433893
MAP4K5,0.015824965544398505,0.08506948497823705,,
MAP3K8,0.3682254158818825,0.1635047067967112,0.23718373414071545,
SPAG4,0.22879974829734318,,,0.1867585323957088
C3,0.26300431455259593,0.16822730584418458,0.057620501985467774,0.25180612712193673
TBX21,0.19236828165472047,0.03370677402013975,0.029577010009686797,
MAOB,0.2300361449757163,0.230087240809996,0.02937681627381337,0.14048629499863277
AGPAT5,0.06550845737399096,0.033253731188407055,,
ERCC6,0.03221473206781042,,,
ARID5B,0.031568532415506924,0.08292364946075526,0.028995802389409107,
SMC4,0.13767789379684414,,0.08744475567103564,
DLC1,0.1877573875891843,0.08353490670343357,0.028995802389409107,
DAPP1,0.22187443949281282,0.05070983877213724,0.02837584759444624,
KLF4,0.18946461832701167,0.2154011170676894,0.2723658777822871,
SNCA,0.19381295279528568,0.06735801458748736,,
CDK7,0.03187983960969712,,,
CCR7,0.06620763770902291,,0.4646016822988453,
LGALS9,0.392054751454593,0.22506053130528703,0.028995802389409107,0.07157024338391832
CREBBP,0.015824965544398505,0.06657504184048052,0.0902998742330587,
IFITM2,0.41548849390310705,0.016029653845262108,0.24657946408988413,
ARID3A,0.13438986912859743,0.01646727411838353,,0.034623096791734635
PRDM1,0.20285498422145265,0.08182787788388625,0.05975838416482671,
ICAM1,0.28131778001028734,0.10081189213860972,0.18117222536313402,0.42039245176445955
TOR1A,0.015824965544398505,,,
THBS1,0.11923574784606261,0.1155452361768649,0.2971895758224479,0.33181359750425987
UBE2L6,0.4349680995913508,0.05041050270140379,0.11826477325661795,
BNIP3,0.06469196138099183,,,0.07095533129067016
HTR7,0.06620763770902291,0.0675533345714869,,
MNS1,0.16903634299427592,0.06840724073230467,0.05990022412301705,0.03492047308319739
SAA1,0.3987590605702048,0.2194817143602856,0.15041412608943516,
PLEKHB1,0.10004424035372976,0.13394939056823077,0.05990399279458528,
TBC1D22B,0.21351338631872452,0.08369272062216147,0.060152646653633644,
DDX47,0.03221473206781042,,,0.035107395323545405
WDR72,0.06620763770902291,,,0.10702914872649572
RDH5,0.11890206586702562,,,0.035540715062533985
BMP2,0.19236828165472047,0.04883850081263163,,0.22381777083966464
BNIP3L,0.08291189805905017,0.24337440383412295,0.37998395438129223,0.10746252678093926
LRRC2,0.11598821786568785,0.0986979615141856,0.14789530860582298,0.07289717339210505
LAP3,0.36800477141520277,0.11753761539223007,0.20969088257059454,
IFITM3,0.41548849390310705,0.1351118643592083,0.24007780132190001,
FIGF,0.09904074051159932,,0.1508562668002656,
COL8A1,0.06620763770902291,0.11930418152645714,,
EDN1,0.11700818470804769,0.08140396995714892,0.33967076873034546,0.4270729464004803
MTMR3,0.13670154661652367,,0.05930288056489333,0.03447016041326808
TMOD1,0.23531982603803017,,,
BIRC3,0.37288208311601373,0.26264264313604035,,0.22356208495374738
PML,0.3204408793019264,0.08347798579636415,0.14802179667854096,
LYPD6,0.015824965544398505,0.08577415947757898,,0.0353452963567156
ALDH1L1,0.19214748113029978,,,0.10773888684800616
AMOTL2,0.1185421604309261,0.1838902681359417,0.029635130771714563,0.25431347987697683
ABCG5,0.03208324151956712,,,
TICAM1,0.17302030665791118,0.016029653845262108,0.17700781018219947,0.07112543303756856
HSPB8,0.2537136916243571,0.10026520515867594,,0.10589737952343665
SORBS1,0.12826440703403558,0.03312880841256908,,
PLK2,0.13767789379684414,0.09968254290823399,0.08895202282420932,0.4312686613720354
F3,0.04888812083663663,0.2473883448859062,0.11868190993195542,
NEDD9,0.13720396605877738,0.08271222458978776,0.09146969440714428,0.1442103320577725
AIM1L,0.08319330570817601,0.06634869875127501,0.15230092023711694,0.07061738516039318
VEGFC,0.10128399989950548,0.1351085270277205,0.0903733182075862,
PLEKHG3,0.13670154661652367,0.05041050270140379,0.12409290751014469,
TSPAN12,0.08355393984430852,0.18999287096465656,,
ANKRD1,0.13767789379684414,0.284313164190989,,0.39817325613112137
BTD,0.04895687484058285,0.01652233892096172,,0.03495445894507884
DUSP10,0.2115064100994492,0.20445297666047652,0.15355019785908172,0.10479160318143214
SLC3A1,0.136886545479896,,0.17838233579979962,
B3GALNT2,0.15459464281339705,,0.05990399279458528,
PTGS2,0.13767789379684414,0.14981543556131166,0.0595547356152065,
TNFAIP2,0.3516894257632196,0.049917105462210544,0.23540399844171592,
GADD45B,0.06620763770902291,0.12829080050285305,0.12146610519848201,0.07289717339210505
ACO1,0.26048447437994393,0.016675940738679836,0.3822777769795751,
PSMB9,0.3652336253953295,0.12072212104875318,0.11953582845448653,0.035285821098423056
GBX2,0.10097567836068785,,0.14845487896975612,0.03441918162044589
RASAL2,0.11871532586456549,0.1166690226601926,0.05939043817880671,
UGCG,0.15546776639493579,0.01600357051772507,,0.07013784433572312
PDZD2,0.25708455085166126,0.11521192881509584,0.08818285745569615,0.14191064406442797
EFNB2,0.10116349906109787,0.1188622202804756,0.09197731667071035,0.14512717491956606
NEB,0.18656067374755508,,0.05998111622107575,
ADAMTS1,0.20039609807629585,0.08289074464612223,0.05990399279458528,0.14340555760734972
CROT,0.031568532415506924,,,0.10737270522341598
RLF,0.15551932114938494,0.05012404410382899,,
MTSS1,0.13651179872895294,0.033253731188407055,,
CYP27A1,0.04846629327062005,0.06765597183790303,0.02937681627381337,
RGS16,0.15352246363145683,0.1317022737588658,0.18363609670753367,0.035659665579119086
PDE1C,0.04870697887481322,,0.08999902506180592,
NEBL,0.08096160805399649,0.050505699296070655,,
LILRB3,0.09681887804206567,0.1388407507263999,0.02935744268647078,
PAPD5,0.16711105228901124,0.03280498219234722,0.1563318671785728,
LST1,0.32776797944434044,0.2347563671617872,0.29863749054797717,
SORL1,0.18983592650464262,0.03337289547338193,,0.14331281211271607
MATN2,0.18284151932101403,0.12004180352895742,,0.03495445894507884
EPC1,0.13529418334349594,,,0.035107395323545405
SOX12,0.0815801771657074,,,
HSD11B1,0.29721335725661086,0.0818707566709912,,
SOX4,0.015824965544398505,0.06635685375984733,0.08800566184103743,0.10879985333141809
FGD6,0.032115486075313386,,0.08829582227941271,0.03495445894507884
REPS2,0.13651179872895294,0.23839278885587653,0.1201471719214738,0.03495445894507884
ADRB2,0.33315179959175495,0.06470955572362057,0.17848902654469992,
STARD13,0.0998253344752636,,0.12206132771763416,0.03447016041326808
IRAK2,0.11344630398519927,0.13462626265244132,0.08893802832751056,0.035540715062533985
SAA4,0.4214707508860027,0.016029653845262108,0.11953582845448653,0.07113763690909747
UBD,0.3729366801034884,0.16434450318660251,0.11826477325661795,0.17849512407025014
MAPT,0.18148623026636537,0.08484578315225545,0.05990399279458528,
SIX4,0.0993754358238926,0.049088895922045794,0.02997093961898612,
RND3,0.048648680045037536,0.25554794712827444,0.11695191631386062,0.07289717339210505
ZC3HAV1,0.3171798810222273,0.1338536045134161,0.535214724759953,
CCDC81,0.15933407655073564,,,
ADAM8,0.08179564436746528,0.03330357186682218,0.05894424648681351,
SIAE,0.09919131978547288,,,
ITM2A,0.015816761829756512,,,
AQP4,0.07951376397763839,0.016519440773457607,,
ADRA2A,0.04895828844945364,,0.028866645140458513,
AMBP,0.06584515422121125,,,
KIF27,0.06262473204293788,,,
HECW2,0.03231916565448724,0.0852556705618383,,
THOC5,0.015816761829756512,,0.12099418442888447,
SERPINB9,0.09815053730844996,0.0491799232646973,,
NUDT13,0.06376297111732263,,0.028866645140458513,0.034937466014138115
ADCY5,0.08084238899313959,,,
PDE11A,0.06465224709898765,,,
STK32A,0.11667544799506142,0.03277813103197064,,
ACBD5,0.11253432264833031,0.06656014108926267,0.23300005514205918,0.14240283096924844
DOCK8,0.04795273432120401,,,
KIF12,0.06584515422121125,,,0.03495445894507884
CSF1R,0.015816761829756512,0.05062048589372365,,
ALDH3B1,0.015816761829756512,,0.059739001066641054,0.03553221859706362
NPY1R,0.04895828844945364,,,
ACSS1,0.04895828844945364,0.04956023333145412,,
ABI3BP,0.1322386791585911,0.15071572508858821,0.05990399279458528,
RIPK2,0.08317820111724844,0.1013575427699764,0.1514030313362315,
PRSS33,0.16786299782844705,,,
CNTN4,0.04779640173305095,,,
PLLP,0.04895828844945364,0.066714240757582,0.06011981997876229,0.035600190320826536
KYNU,0.11530836276988306,0.06840724073230467,0.08917258035285436,
FSTL4,0.21803954498458028,0.016519440773457607,0.282888372624825,
B3GNT7,0.16347567311932792,0.11026483450073675,0.029538262835001616,0.2542922003950344
TBX2,0.14706836221219644,0.050833975238207915,,0.03553221859706362
LGALS4,0.04895828844945364,,,
TNFAIP6,0.11592851550455308,0.06773232979407803,0.15111152042228682,
GPRIN3,0.07987062696723674,0.06663668805260897,,
KCNJ3,0.03211935016790114,,,
BDNF,0.10038077348570858,0.03256372226854966,,
S100A9,0.09690701550342774,,,0.18032811644469404
MAP2K6,0.06378980545300113,,,0.34891340420079875
SULT1E1,0.1441752521440012,,,
ENTPD3,0.06543828384676208,,0.02937681627381337,0.035600190320826536
JPH3,0.09440238885355466,0.1632659958330673,0.08786861155836893,0.10498748456395039
SEL1L,0.015816761829756512,0.01600357051772507,0.1449627280603504,0.03461460032626427
TGM2,0.065632069562979,0.33492497329618165,0.17664891275279362,0.21615526000727425
NCOA7,0.39251773770029896,0.18026607842055428,0.625760670470553,
CDR2,0.1353343966847554,0.033583352171036675,0.24380730175191215,0.034937466014138115
RNF125,0.06463780499505128,0.08531711920481858,,
PBX1,0.0829077869239879,0.08506948497823705,0.1203925956519919,0.07076739010151112
GPNMB,0.03150656782233584,0.19022790504555664,0.0289505973522764,0.03447016041326808
SLC5A1,0.048655248300031935,0.016542625953490528,0.029538262835001616,0.10445234414884867
DPYSL2,0.06525834903122428,0.21223282266492924,0.09043548977425657,0.10731869976562405
ABCA3,0.06525834903122428,0.1844434645398758,0.11880099065259879,0.1054089361129561
UBE2B,0.015751132112620594,,,0.0353452963567156
SDCBP,0.08297286066451912,0.04848711104894511,0.11877829850135611,
KCNK12,0.1287201089728682,0.06486418018209276,,0.10688093159730688
CCT8,0.015751132112620594,0.06676038290356197,,
PBXIP1,0.08271409599666289,0.08049591337804439,,
SPINK4,0.16183828969162736,,,
PPP4R2,0.03165166361223781,,0.05891850380489203,0.10524409863500307
TBC1D16,0.03208428070109351,,,
RASA4,0.08229981226607821,0.06729826232072043,,
CPD,0.03208428070109351,0.04945052972448316,0.23802230628265733,
USP43,0.13494780858777222,,,
HPGD,0.015751132112620594,0.03370677402013975,,0.034623096791734635
ICAM2,0.06380963334763104,,,0.10583546047788274
CD109,0.06405306918873915,0.01655421854350699,0.1799498039533083,
NME5,0.015751132112620594,,,
CALCA,0.1515124566117471,,,0.06991358937855283
ADPRHL1,0.03147195116155864,,,
SF3B3,0.06514230853133557,,0.11944996957394369,
TCEA2,0.08271409599666289,0.033519023820301926,,0.07113763690909747
SH3PXD2A,0.048655248300031935,0.016328163038185992,,
FOXP2,0.08036748856820396,,,
TRAK2,0.03208428070109351,,,0.14196604567877635
LNX2,0.031799574891288644,0.0337767602209728,,
PLAC8,0.21997336575843565,0.11835209272333048,0.028866645140458513,0.07075488054533889
KIF20A,0.16489773727142015,0.19846134424304684,0.24572263879352105,
TRPV4,0.0484922574724197,,0.05990399279458528,
MFSD4,0.015751132112620594,,,
FRY,0.06445215807291432,0.08282709364703923,,0.10902714297618671
PROS1,0.09821084034226193,0.10288137370784821,0.08960245685409635,0.035540715062533985
TLE2,0.015804456257793528,0.08507113944910707,0.02937681627381337,
MOXD1,0.015804456257793528,0.03275713491628725,0.029577010009686797,
NOD2,0.19721771581435843,0.0662932187110733,0.05975838416482671,
IGFBP3,0.015804456257793528,0.17197091440949785,0.42751843503591663,
EIF4EBP2,0.015804456257793528,0.08486452192137159,,
PROM2,0.04754747456699306,0.08217103012289738,0.17891544009211433,0.18811923281337484
LTBP3,0.04803391704021314,0.22498124158156674,,
KLHL24,0.015804456257793528,0.2568825892697568,0.05903828574028201,
POLQ,0.015804456257793528,0.016615079641093412,0.05939043817880671,
ANXA11,0.015804456257793528,0.01656001483851522,0.05990022412301705,0.21287953221830178
SOBP,0.015804456257793528,,,0.03447016041326808
CCNE2,0.06146684243507197,0.06682334099643118,0.05947064232588297,
GLIPR1,0.015804456257793528,0.06680553745911823,,0.39355613471783835
CFI,0.015804456257793528,0.1036591320120692,0.05990399279458528,0.18673392559554933
SMOC1,0.015804456257793528,0.08188493312777072,,
MFGE8,0.015804456257793528,0.032932494552126386,0.0289505973522764,0.07105220197032719
SPATA6,0.015804456257793528,,,
STXBP4,0.015804456257793528,,,
FANCA,0.015804456257793528,0.04903902966217043,0.08752985667383176,0.28965049519104613
LRP1,0.06356389665351883,0.08364833140235074,0.11754019298742667,0.17923434396864527
TGFB1,0.03166158488610663,0.18808851490211564,0.05889915875007866,0.07171517709518449
CD74,0.16438401232890515,0.03337289547338193,,
ABLIM2,0.04732127808585348,0.03293480418104688,0.029577010009686797,
CP,0.09688593094314725,0.06759001060897589,0.028866645140458513,
CD83,0.08274938167527152,0.06535628498493859,0.1806296862044222,
MASTL,0.031173532035216372,,0.060142819575027005,
WISP2,0.03152326511398692,0.05041050270140379,,
ATP7B,0.015804456257793528,,,
RIMBP2,0.06354911046077487,0.016542625953490528,0.028866645140458513,
LY75,0.015804456257793528,0.04961671925483318,0.150619501413996,
NAV3,0.031339372105305824,0.15420082562373366,0.05938365060713259,0.13895024246279047
CYP20A1,0.015804456257793528,0.033220035945162055,0.05796907913956672,0.07171517709518449
INHBB,0.031805204761126055,0.08574819084537706,0.27688624318221267,0.1410577107095497
RGS5,0.031792844320378474,,,
MYO1D,0.015804456257793528,0.016794764786348566,0.05983912408939622,
LHFP,0.09918284937631851,0.050833975238207915,,
PIGR,0.0963491133723717,0.06705846738952236,,0.21739288186857733
UCP2,0.11335709387524084,0.0164614778233753,,
G0S2,0.031217183201626524,0.20182200335910191,0.029577010009686797,0.36758939551455383
AVPI1,0.08051329876253505,0.01646727411838353,0.029635130771714563,
RNF128,0.03195842002268761,,,
SLC44A4,0.015804456257793528,0.016076024205327954,0.060152646653633644,
VAV3,0.031805204761126055,0.033579883385287876,0.24255788787003355,0.25200179451006344
PDZD4,0.07902200495683377,,0.029538262835001616,0.07055609147037636
ANTXR2,0.015804456257793528,,0.028866645140458513,
GALNT10,0.015804456257793528,,,
ITGA1,0.015804456257793528,0.03337289547338193,0.02935098482402325,
GPC4,0.03195842002268761,,0.09073807286458031,0.035659665579119086
NTRK2,0.015804456257793528,,,0.17844747324223256
SOD3,0.08214766978648316,0.20430732164697593,,
GPR98,0.015804456257793528,,,
IL1RN,0.13135064299872953,0.09935897322636329,0.05904150595323297,0.1434809991285267
CYR61,0.015804456257793528,0.24345152002568457,0.23674732637306348,0.5406620907470219
HTRA1,0.03195842002268761,,,
LRRC28,0.015804456257793528,,,0.03492047308319739
ITIH2,0.04756780845414642,,,0.10865241721175674
ATP1A1,0.015804456257793528,0.10091110692462314,0.33228267071762074,0.14405013152225413
UNC5CL,0.03230074803245859,,,
CDC6,0.015804456257793528,0.03312880841256908,,0.0707412266312712
MCM10,0.015804456257793528,0.11898865767332689,,0.07100707037606674
PGK1,0.015804456257793528,,0.02988698740716823,
POLE2,0.03144685783740443,,,
SYT13,0.03195842002268761,,,
FGFR3,0.015804456257793528,0.03226558805187607,0.09013371194303166,0.034504146275149535
DTL,0.015804456257793528,0.016615079641093412,0.059716391414942394,
HP,0.015804456257793528,,0.5564149133591955,0.18673392559554933
RAP1GAP,0.03195842002268761,0.04960410007054319,0.057391197936654315,0.03553221859706362
SH3BGRL2,0.015804456257793528,0.1036591320120692,,0.0702116475819122
H2AFV,0.015804456257793528,0.08304930408696731,0.060142819575027005,0.14551593421342396
SLC30A5,0.06386402389289489,,,
BRD7,0.01582086368707751,,0.14789530860582298,
CTBP1,0.049137330889455426,,,0.10489977379404222
EXOC8,0.04715258012530186,0.03247718449341973,0.05939043817880671,
WFDC3,0.04793880109184312,0.016264403793095454,0.11951604016091315,0.14512717491956606
GNA14,0.06223189537703942,0.050833975238207915,,
MSX1,0.198141198452494,0.08588645949149673,0.2131327661730619,
MSRA,0.09507434084115776,,,
AKAP9,0.07839176855757816,0.03259162734718835,,0.0353452963567156
HPSE,0.01582086368707751,0.01633395933319422,,
PXN,0.047313222552406345,,,0.03541326808047852
CDKN1B,0.03163624714645741,0.09985229691948952,,0.07008286812833463
COX4I2,0.032390796575659325,0.06559566122975509,0.0289505973522764,0.2457143504076016
PPID,0.032109364603335216,0.06675295675598185,,
KLF2,0.03163624714645741,0.14865593306055142,0.029079754601226998,0.10492974227418252
IL33,0.0788765741765262,0.06812478044258335,,0.03469956498096791
CPN1,0.049165227663853873,0.016281792678120147,,
PRDM8,0.06465721098450682,0.01600357051772507,0.029577010009686797,0.035600190320826536
SLC7A2,0.03166075409511566,0.033579883385287876,0.1228838496806924,
SLC30A6,0.01582086368707751,,0.02934452696157572,0.035285821098423056
RPL23,0.01582086368707751,,,0.2506105726489537
CASP8,0.049137330889455426,0.03245979254319407,,0.0353452963567156
HBEGF,0.03155211168469941,0.2800810132084715,0.44995871406960086,
MYO1G,0.16232972724659656,0.032678970759302955,,
MLXIPL,0.08114694068567063,,0.05990399279458528,0.10902714297618671
COL24A1,0.03163624714645741,,,
PLA2G3,0.11340259995294606,0.032383841461300134,,
B3GALT2,0.01582086368707751,0.04938736388559106,,
SLC5A10,0.14516820449537926,0.03292477280005079,,
SLC41A1,0.03114914923411113,,,
CLCN6,0.04636994940238568,,0.2866217586678679,0.035659665579119086
