	Relative Change
P2RX3	-0.001890063285782955
TLE1	-0.0018904609125170175
CD46	-0.0018923427306286314
DIO3	-0.0018925660839934052
ACBD4	-0.0018929276163241902
MUC1	-0.0018936320695564946
ST6GAL1	-0.0018936511802424166
ZBTB1	-0.0018940127638262096
SF3A2	-0.001894279588076868
PRMT1	-0.0018949706753941737
HRH2	-0.0018958395236005543
ETV5	-0.0018968240486056133
SMAD3	-0.001897792287877776
SLC2A10	-0.001898905319577174
FGD3	-0.0018989224477805793
NEUROG3	-0.001899531158133648
H3F3B	-0.0019002914162230232
HEY1	-0.0019029295794198884
PIK3R3	-0.001903149806262886
STARD9	-0.0019038700932142122
IGF2R	-0.0019041579246557303
TPP1	-0.0019045925696594115
SPRED2	-0.0019057742320374136
WDFY4	-0.0019058261855362814
SFRP2	-0.0019065787047866471
NR2F2	-0.0019072382676602732
WNT10B	-0.001907675573919073
SBNO2	-0.0019084318551170903
ZC3H7B	-0.0019087344082263143
TUBB6	-0.001909342593204247
VPS35	-0.0019097272279295064
GRAMD1A	-0.0019121578169066526
ING3	-0.0019127756101071703
TACC3	-0.0019128025667635045
MBP	-0.0019128246568908098
FBXL22	-0.0019132938401241232
PDLIM1	-0.0019134029845137503
PIGR	-0.0019140623752890292
CLSTN3	-0.0019144659720103964
RASSF3	-0.0019155659427534304
FGF7	-0.0019156964443991266
RPS19	-0.00191713822725651
TMED9	-0.0019172417881055635
AATF	-0.0019180868104235517
DUSP16	-0.001918963944714923
SBF1	-0.0019229366462816355
RASGRF1	-0.001923346564168867
PCNA	-0.0019241418479677972
SMC3	-0.001926854133320519
CAPSL	-0.001927623135990281
TXNDC12	-0.0019277014357705089
COL4A4	-0.0019283559307448274
TMEM164	-0.0019290354026189785
LOXL2	-0.0019290804922295296
APLN	-0.0019291190447627477
EPRS	-0.0019294094301214415
NETO1	-0.0019298577266367155
WWC2	-0.0019307297624042842
FANCA	-0.0019326629263475878
RPS14	-0.0019327016378357601
TIMP1	-0.0019338869383822162
DUSP3	-0.0019352211836553095
LSM4	-0.0019359783179129515
ART5	-0.001937998086739623
CACNA1A	-0.0019412939110650823
TRO	-0.0019419854501779607
NBEAL2	-0.0019425846504626634
IRS1	-0.0019429453604455004
SBDS	-0.001944040519067803
TRIM36	-0.0019468053403120186
VEGFC	-0.0019470016534523476
TMOD1	-0.0019484975871865127
LRRC58	-0.001949901579017016
PRKAR1B	-0.0019499788002571585
CNR2	-0.0019501789960176686
NUDT22	-0.0019504726249727042
CAPZA1	-0.0019531002502224343
PDCD4	-0.0019554377425743718
HDAC10	-0.0019572259205516275
NEFH	-0.0019574771901993766
WDR1	-0.001958110508495754
ITIH5	-0.0019596890986624095
EIF4G3	-0.001960491117361931
MYO10	-0.001961063846520323
ADAMTSL4	-0.001961342584661246
CCNY	-0.0019618293214169235
PYCR2	-0.001962422351899049
PPP2R3A	-0.0019640650999687014
SLC8A3	-0.0019644366905219057
PNPLA5	-0.0019655784619819665
PRR13	-0.0019670913255386713
STRN3	-0.0019677022175672285
CHAT	-0.001969850669887183
APBA3	-0.001971753045060198
ETFA	-0.001971872288397203
BCL2L12	-0.0019719170119587405
TAF1C	-0.0019719170119587405
OGFOD2	-0.0019719170119587405
TULP1	-0.0019719723499053853
CYBRD1	-0.0019721642077973507
TFPI2	-0.0019725089977839553
ARMC5	-0.001972906523734934
GC	-0.0019730663172367177
SARS	-0.0019737308281934118
TSPAN15	-0.001973794303959032
BCLAF1	-0.001977327782784099
MYH14	-0.001977436800725488
CCNJ	-0.0019786537723955463
SEZ6	-0.0019788104648704972
SLC8A2	-0.0019788848568866183
ANGPT2	-0.001978942407599139
USP11	-0.001979101092924493
COL23A1	-0.0019813503211466073
PPRC1	-0.00198306853360334
CACNA1H	-0.0019831035601738742
APEX1	-0.0019838061369381373
SLC8A1	-0.001984080211573877
SERBP1	-0.0019854564146140263
SLC5A6	-0.0019861517340714605
GJC1	-0.00198741995105155
TRRAP	-0.0019875429561561856
YBX2	-0.0019880255623841245
C1QTNF4	-0.001989738025306897
ARL6IP6	-0.0019902882457060234
CXCL9	-0.001990999950777601
RIPK2	-0.0019914935643401926
FOXH1	-0.001991622657229564
ADRA1D	-0.001992406929793695
PVR	-0.0019926389802839253
THBS2	-0.0019938170323674626
CHM	-0.0019943170906731155
PPY	-0.0019945144758478583
TTC22	-0.0019947091605029142
NRBF2	-0.001996958544061572
ASPA	-0.0019971271080374236
LYSMD1	-0.0019972850044242866
UBE2Q1	-0.0020004753275258006
TMPO	-0.0020005771473675287
ANKRD2	-0.0020008578866463427
ADAMDEC1	-0.002002918617966178
CD81	-0.002003226031819154
PXN	-0.002004531080131616
RCOR2	-0.002005443264033064
CLPTM1L	-0.0020058192277553305
REPIN1	-0.002006013113703439
PRICKLE1	-0.0020070430282013332
VEGFA	-0.002008453805009915
TMEM38B	-0.002010608643191924
HSD11B2	-0.002011144078969
PCP4	-0.0020129379451189005
JPH2	-0.002013219955064346
ANKRA2	-0.002013594493264178
PGC	-0.0020137226015422673
CTDSP1	-0.002014914098187309
CMYA5	-0.0020160508029384476
CAMK1G	-0.0020161219272067134
WFDC2	-0.002016640820851804
GATA4	-0.0020166725562991367
RAN	-0.0020187050646725863
ARHGDIA	-0.0020204474192699862
FZD5	-0.00202114377067419
CLSTN1	-0.002022690000532408
SLC38A2	-0.0020241969723759526
VDAC1	-0.0020247940031082015
UBOX5	-0.002024797343530128
SYNGR4	-0.0020250817329699536
NPR3	-0.00202526046812941
TG	-0.0020252870380356204
PHACTR4	-0.002025319263126047
PFKFB3	-0.0020276912847757888
TNFRSF25	-0.0020277962357282318
MMP25	-0.0020278951286872237
ASB13	-0.0020279304539696005
ABCA1	-0.0020326806350987577
CRTC3	-0.0020335730248399516
ACP2	-0.0020369014319642493
QPCT	-0.0020389361844432114
ELF2	-0.0020391226720431134
MUC16	-0.0020395541129901345
SP5	-0.0020406212366923123
DQX1	-0.002040697433498021
KRT85	-0.0020439659166986476
MEST	-0.002044230581363683
RPL18A	-0.00204648172107039
SLC25A33	-0.0020468217541645267
KCNK12	-0.0020470514809636797
LY6G6C	-0.0020501968738060017
FCRL5	-0.002050370120480599
PRDX2	-0.0020506679831837943
ITGA6	-0.0020513957825964977
PROM2	-0.0020516591937419057
MPPED1	-0.0020522340406148487
AUP1	-0.0020535690552963273
DNAJB6	-0.002053746508932791
ADAMTSL2	-0.0020540187902244158
MAPK8	-0.002055567751159243
FOXM1	-0.0020558370773584326
KIF5A	-0.0020591986907894004
SHC4	-0.0020594528412355437
MANSC1	-0.0020602152903670752
ANKRD37	-0.002061293905781887
ERGIC3	-0.0020657413131967457
TBC1D1	-0.0020688807905070604
MDFI	-0.002072708003846783
TCAP	-0.0020740890665852506
ALOX15	-0.0020790716577781688
AQR	-0.002079233148145836
CD4	-0.0020793932708527674
YWHAE	-0.0020798763623198955
LAMB2	-0.0020825700601482017
AGPAT1	-0.0020831923443864757
ADAM11	-0.0020834423524351336
TRIM35	-0.0020839953475010366
DGKH	-0.0020845544501867266
CSK	-0.0020847348585059837
VAPA	-0.0020849943744825124
RAVER1	-0.0020852294628886337
KIFC3	-0.002088644977806915
CYP46A1	-0.002089388767555294
GPRC5A	-0.0020896521072824906
PCDHA9	-0.0020897089335704063
SEC31B	-0.0020908933350495392
RGS2	-0.00209419515424147
BASP1	-0.0020970587683928287
ASCL2	-0.002097520453814343
CCR7	-0.002098519985957189
AIRE	-0.0021000671610571196
STMN1	-0.002100650232105547
KRTAP3-1	-0.002103044192887491
SOX17	-0.0021044588590785353
AQP8	-0.0021054286863476063
LTA4H	-0.002105496169239819
CHERP	-0.002105981185949704
FNDC3B	-0.002106530517908804
CCDC117	-0.0021070208955250077
ZFP64	-0.002107382718895145
MPV17	-0.0021078171776384835
ARMC7	-0.00210846683808971
HP	-0.002110356659732483
LIPG	-0.0021105975639283125
TJP2	-0.0021106662714932166
DOHH	-0.002110669790312415
ERG	-0.00211153151728548
RASAL2	-0.0021121270064236473
PPL	-0.0021122067217062735
CTBP1	-0.002112334149882202
KCNH2	-0.002112888637060963
CARD14	-0.002112983174001505
ITGA9	-0.002113208050673911
MESP1	-0.002114104407839544
CCRL2	-0.002114146534752094
SH3BGRL	-0.002114198335096178
HSD17B4	-0.00211533716471045
EIF4A2	-0.0021160943922237463
STAT3	-0.0021162724389829327
PGD	-0.0021167688317487014
NGRN	-0.002117216096855219
RHOC	-0.0021193972519672104
PCDH19	-0.002124110104447552
TRIP13	-0.002125860266918711
TICAM1	-0.0021264928013645687
MGST1	-0.00212652221864307
CENPF	-0.002126560248737807
FTMT	-0.002128155881625258
PCDH1	-0.002132400348433888
DUSP22	-0.0021338418932047125
CACNG1	-0.002135326809142787
MYLPF	-0.002136719204582269
CORIN	-0.0021375142243527327
EFHC2	-0.002137831914836504
PANK1	-0.00213831702958794
CRIM1	-0.002138968578558009
SPAG4	-0.0021408070241734425
FUT4	-0.0021429741894477454
LPO	-0.002144311906773742
MFNG	-0.0021455530673625905
MYLIP	-0.0021477572171194905
ATRNL1	-0.002147786629381101
ADORA1	-0.002147846090589639
IER5L	-0.002148600855017922
ZBTB22	-0.002149538023003591
MIDN	-0.0021504074884569316
EI24	-0.0021527382431028924
TACSTD2	-0.0021544572862362667
TAP2	-0.0021548965408044345
TNFRSF4	-0.002156126595743443
CFC1	-0.0021570211748669875
ABI3	-0.0021570926075097576
MEP1A	-0.002158141003964998
RABGAP1	-0.0021608502029686876
ZZZ3	-0.00216095901865238
CNDP2	-0.002161129514134299
SCN3B	-0.002163814384624274
FOXP1	-0.0021645039825824606
PLA2G3	-0.002164562479779276
FJX1	-0.002164605239114343
ILDR1	-0.0021651676417764527
ZC3H11A	-0.002166163479072497
IL18BP	-0.0021672115363483456
FTHL17	-0.002167438716625453
F7	-0.0021679315759728247
CEACAM19	-0.002170087411127304
SCG3	-0.002171226475518337
STUB1	-0.002172882730738821
GCH1	-0.002173954264566703
ANLN	-0.0021758922839203356
E2F8	-0.0021759400119517464
STK3	-0.002176039333394107
CLU	-0.0021799142980009627
LDLR	-0.0021813473746139745
RSPRY1	-0.002181752927530315
SLC25A28	-0.0021830674409896366
STAB2	-0.002184171247684583
LY9	-0.0021845701337232285
IGFBP3	-0.002185809891040804
MAPK8IP2	-0.002185852637431905
ADAR	-0.002186228582921542
SCAMP4	-0.0021866269272800298
CPEB2	-0.0021868753407366585
LTBP2	-0.0021909187241811873
SLC25A45	-0.0021934129531767516
BRSK2	-0.0021939910976499504
GLCCI1	-0.0021966481722434264
PDXK	-0.002197610584225295
EXOSC6	-0.0021979110453617863
CEL	-0.0021989161569544533
WBP11	-0.002200956139858047
DAPK3	-0.002202198258405343
SHD	-0.0022028680470950255
TRPC2	-0.0022041301457590055
MRFAP1	-0.0022055491654684256
PSMD10	-0.002205887962475907
GNAL	-0.0022066829282720857
THBS4	-0.0022078375669672876
KEAP1	-0.0022078375669672876
CEBPD	-0.00220872402151821
ITPKC	-0.0022147194688169735
TNFAIP6	-0.002215397021158995
ARHGAP22	-0.002215472687940442
ATP13A3	-0.002216641992876068
CAND1	-0.002219043150827224
ASPHD2	-0.0022221657992894683
LRRC41	-0.0022227141231481624
PHYHIP	-0.0022230195365365163
SLC3A1	-0.0022249912540646516
DSP	-0.0022256755144098674
RHOA	-0.002228862665270526
CST11	-0.0022305941078035055
FXYD5	-0.0022307130624476903
FLII	-0.002231720975584908
GABPA	-0.002233374694618403
RAD51AP1	-0.002239495117724907
LGALS2	-0.002241712714839436
ABCA3	-0.002245505944920607
PROCR	-0.0022459090910944245
DDX10	-0.0022459411429616863
KCNJ1	-0.0022466410955531498
FSCN3	-0.0022466410955531498
PADI4	-0.0022466410955531498
GJA4	-0.0022495136451563744
MAP1LC3A	-0.002249740044294546
TSPAN12	-0.002251123300729088
LMOD1	-0.0022526849074533156
VCAN	-0.00225289946603135
APP	-0.0022541166338491334
ECEL1	-0.0022543173567311273
PLA2G1B	-0.0022558382154803927
ILF3	-0.002256650564741223
SAMD14	-0.002256806869378592
DLK1	-0.0022576884375102462
MAPT	-0.0022594859158199415
FANCD2	-0.0022637000135434533
SFT2D1	-0.0022684706992745214
RRP12	-0.0022695228073745617
CD300A	-0.0022698556819227716
ABI3BP	-0.0022699919134822636
DOC2B	-0.0022704576841428665
ASPH	-0.0022707824676381208
PSORS1C2	-0.002270865431004766
STAG2	-0.0022728433203775492
ACTG2	-0.0022731336186472607
ARHGEF10	-0.0022740466975172827
PARP4	-0.002274477409443791
HSD17B11	-0.0022751678610627804
PPP1CC	-0.00227592307966599
ALOX5AP	-0.00227720966934034
DDR2	-0.0022786092963276196
ACVR1B	-0.0022797358096461953
PCDHB13	-0.0022798307337308257
HMGCLL1	-0.0022817020774096673
CITED2	-0.0022840641682343077
ARRDC2	-0.0022866786929573906
NDRG1	-0.0022873139068089144
KRCC1	-0.002290821438550584
SLC39A10	-0.0022943548458755894
NONO	-0.002295779497858065
FMO1	-0.0022968581499424644
IL1RN	-0.0022975356326260655
DLC1	-0.0022996197846334894
FBXL20	-0.0022998731411340433
KCNT1	-0.0023003054863414423
SCGB1A1	-0.0023053718953166833
FZD1	-0.002305390894007292
BAG3	-0.0023067923707138856
MYO1G	-0.002306942505614978
DPEP3	-0.0023075185629605694
SREBF1	-0.0023076059779394524
PDZK1	-0.0023097928839151943
CYP24A1	-0.002309801419129698
HAS2	-0.002310373711647471
NDUFC2	-0.002311913203248471
DOT1L	-0.002313415940113206
BAX	-0.0023135457429568538
SYT3	-0.002315956239097543
PGAM1	-0.002316504218825902
SLC13A3	-0.0023166403027645084
NDRG2	-0.0023167926776830996
WDHD1	-0.002317525558203686
FGD1	-0.002318006177429686
GRN	-0.0023192228685723635
CHIA	-0.002319245353941311
CTDP1	-0.00232033700361109
TGFA	-0.0023208648482655634
IFNA4	-0.0023225461149497606
SLC1A3	-0.002323738354673982
XRCC2	-0.002327630337167401
GNAO1	-0.002330118800419469
ZMIZ1	-0.002330463888725639
COLEC11	-0.0023321828150950166
ANKRD13B	-0.0023329221230536158
LGALS3BP	-0.002334612694981373
SCN3A	-0.002335959391745208
FCHSD1	-0.002338618941538363
VPREB1	-0.0023405022742562145
AZGP1	-0.0023501489897574538
HIST1H1T	-0.0023501502987334022
CPXM2	-0.0023509279256027217
ATP1B2	-0.002351342598237033
KCNK3	-0.0023513909976837027
H2AFY	-0.002353345132345795
EDNRA	-0.002353904883881338
ACO1	-0.0023553927670333765
NLRP12	-0.002358145276443894
ASB4	-0.002358742047830317
BBS5	-0.00235883706189418
OPRL1	-0.0023589091524589575
NDUFAB1	-0.002359104705988153
SOCS2	-0.0023593620661040227
PRLHR	-0.0023598834503014425
ALDH9A1	-0.002360211510588579
FRMD6	-0.0023608193753171425
KLHL25	-0.0023609760196878944
NR5A1	-0.0023617520072169787
GDI2	-0.002363476720716673
PXMP4	-0.0023643941380021983
EGFLAM	-0.002366972094778029
TMED1	-0.002367052622398294
SUPT16H	-0.0023671797106968847
ETV1	-0.00237037916815238
DHX8	-0.0023704748529433826
ADAM33	-0.00237110413883899
UNKL	-0.002371105156332399
ADAM15	-0.0023717876956206776
COX4I2	-0.002372423787349217
KATNAL1	-0.002373861310203975
SLC38A4	-0.002375150579748058
PTGFRN	-0.0023769756257130403
FBXL7	-0.0023789234334171956
KLF8	-0.00238298580852583
IL18RAP	-0.002383710972229303
RPL14	-0.0023858358315512118
PHLDA1	-0.002390382133264153
SYN1	-0.002390457205609159
OSBPL5	-0.0023908492765254926
LGALS7	-0.002391592051314072
CD177	-0.0023922608476108463
PPP1R12B	-0.0023932607053778294
SLIT3	-0.002393892550542709
CECR2	-0.002393957628807271
RECQL	-0.002395009252163885
TFRC	-0.0023971963731680163
GSG1	-0.0024004360738803256
UBE2E3	-0.0024077416925850905
TNFRSF10B	-0.0024092681735408765
HUNK	-0.0024097153651324492
CHRNB2	-0.002409840293290104
EPHB4	-0.0024101635809559616
IL12RB1	-0.002416225825197121
SOST	-0.0024167884190667804
DAAM2	-0.002417624741340104
PPBP	-0.002417624984109727
TNKS1BP1	-0.0024194122570476745
SNX27	-0.002420986284168575
VGLL3	-0.002422221902422519
NOTCH3	-0.0024226273892813868
HS3ST1	-0.0024232678715511878
ZBTB12	-0.0024258047936060825
GABRD	-0.002425968787738427
LST1	-0.0024262943075961463
WEE1	-0.002426542220470466
ITGB4	-0.0024282720011091215
HIP1	-0.0024293338352067797
PLSCR4	-0.0024320525473256857
CDC20	-0.0024337380030808272
EXTL1	-0.0024376424650608968
VAV2	-0.0024378125832808504
ANAPC2	-0.002441124999256811
SLC27A2	-0.0024412687847842666
PRELP	-0.002442270692911949
C3AR1	-0.002442291303400809
COL27A1	-0.0024428277033055547
NUCKS1	-0.0024433220682612325
KCNJ15	-0.0024437354594220285
CHRM1	-0.00244428728588204
PSD	-0.002446220086807362
ART1	-0.002446612171108297
ACAN	-0.0024490512889826224
ARHGEF15	-0.0024504326027704544
CHST8	-0.002456150640880944
CTNNB1	-0.002457484223121849
GRIK5	-0.0024580500352782953
LILRB4	-0.00245828424372803
RAB5A	-0.0024587478416312363
RPS9	-0.0024593035965495844
MEGF8	-0.0024593165895080704
ENPP2	-0.0024595663348298655
LAMC3	-0.0024601378613344775
DAP	-0.002460819094395932
ABHD11	-0.0024615563849749527
CD163	-0.0024619891773655597
MOBP	-0.0024627349186285897
MAK	-0.002464536775881374
TGFB1	-0.002467308006413931
ELOVL5	-0.0024688344080723255
SLC7A5	-0.0024699515302559665
LRP1	-0.0024718643776853776
HADHA	-0.002478860123325543
MLKL	-0.0024795626864890412
GTPBP6	-0.0024796012249126667
CEACAM20	-0.002482452234776535
FOLR2	-0.002482643931424185
IDUA	-0.0024832161494206537
DDX21	-0.0024837571715341546
EGFL8	-0.0024850324864615944
NEGR1	-0.0024859849116283628
AHNAK	-0.0024860911992285917
CKLF	-0.0024864552063506204
CHRM4	-0.0024878830321239
VSIG2	-0.0024904869626350343
MON1B	-0.0024914181479183018
CORT	-0.0024917081223717703
RASSF6	-0.0024934607193298126
RPL3L	-0.002495341631895009
FHL1	-0.0024957639888460474
PDE4DIP	-0.0025016544112299636
KLHL24	-0.002501944964235419
LIG3	-0.0025082710669800355
PLEKHA4	-0.0025085311078040995
CXCL12	-0.0025090578853546775
RAB11A	-0.00251247681948397
OTOF	-0.002513102526283014
SERPINA9	-0.002514432399312893
ITPR3	-0.002516917540431485
PTMS	-0.002517445244526583
RIBC1	-0.002518350097870386
PSMA4	-0.002520407556633455
ITGB1BP2	-0.0025206356039131454
SH3BP1	-0.002520888891719091
PIAS1	-0.002525088131376732
RASGRP4	-0.0025254567741706995
UCN2	-0.002526099479811205
SPG7	-0.002529639449591707
JPH3	-0.00253140104389867
PNPLA2	-0.0025319261640597856
KHDRBS1	-0.0025320576405335545
NAT2	-0.002532325959333713
MTA1	-0.0025326039168682545
CLDN5	-0.0025334580950707565
SPRY1	-0.002534117708435797
RNF167	-0.002534130217924795
C1QTNF2	-0.002534371491431006
TMCO1	-0.002535589649797795
ANPEP	-0.0025394994071435565
EFNA2	-0.002539568230183056
CAPZB	-0.0025405671977309524
STMN4	-0.002541781166249422
AMIGO2	-0.002543148575977501
EFNB2	-0.0025436717029014688
GLIPR1	-0.002544712248651646
PHLDA2	-0.0025456065741783517
GPR68	-0.0025465847746908863
ACSBG1	-0.0025470303196640236
SNRPA	-0.002547917883814921
CAMSAP1	-0.0025480013206985123
PRKCH	-0.0025485653356358967
ALPK1	-0.0025500138442597934
MYO18A	-0.0025502335921905655
PSMC4	-0.0025517170519962903
RPL29	-0.0025526974689591628
EIF4G1	-0.0025541952954742327
AMFR	-0.002556707116605277
TREML1	-0.002560018276897006
SPG21	-0.002560672695571256
SLC24A3	-0.002562126934776317
KCNH1	-0.0025643496832855003
CDCA7	-0.002565396692182749
SLC14A2	-0.002567164114896552
TSPAN32	-0.0025691501665420237
THAP2	-0.002570132470255936
PASK	-0.002572506015610524
HDC	-0.002573060454243956
RASGRP2	-0.002574711680291026
PLD4	-0.0025762980340534895
PLEKHG3	-0.0025819804154244247
PIAS4	-0.0025831053298461947
SPRN	-0.002583203437533023
CTSS	-0.0025875279594995615
CX3CR1	-0.0025888712409791147
XPNPEP3	-0.002589081570348561
CTRL	-0.002589783325100123
EBPL	-0.0025903484034762105
AP1M1	-0.002590426204608898
KCNN1	-0.002590957203094774
TIGD5	-0.0025949376023070223
MEFV	-0.002595750742105748
AGER	-0.002596205778288058
PCGF5	-0.002596325138269204
MPDU1	-0.002597952507326347
SFRP1	-0.002599574543474766
LAMA3	-0.002601460291674784
TEAD2	-0.0026020986281546812
MTTP	-0.0026021085556170425
UPB1	-0.0026024415161862427
TCF23	-0.0026027917835185726
PTHLH	-0.0026030183338345315
CD8A	-0.0026043407779915155
PRPF8	-0.002605741449827985
AKNA	-0.002609866085699587
POFUT1	-0.002615063926315757
LSAMP	-0.002616684008072961
NR3C1	-0.0026169185853340848
HMX1	-0.002617550928741829
PIP5K1C	-0.002618242701953649
ATP2C1	-0.002619218366557319
TRNT1	-0.0026199506677910037
IL1RL1	-0.002620226656219764
NUCB1	-0.0026226690343443865
MACF1	-0.002625972539446291
LY86	-0.0026292429592641425
GNA12	-0.0026293846121144978
CDCA5	-0.0026294612482576046
HEXIM1	-0.0026300739502616542
RPRM	-0.0026303093019842635
ALDH1L1	-0.002630617216988864
GSTM5	-0.0026316220503051053
PHF20L1	-0.002632977485922774
LTBP1	-0.002633325798026048
CRMP1	-0.002634418487646222
GNG13	-0.002638653183087565
GLIS1	-0.0026391400623996053
SYNE2	-0.0026393180681702853
POU3F1	-0.002641160306643024
MMP17	-0.0026411630307942922
ADAMTS4	-0.002641642056591174
UNC93A	-0.0026439317382424684
LENG8	-0.002646066420361904
F10	-0.002649889216996111
DDX11	-0.002650413365539031
MAN2B2	-0.0026568192829008507
SLC45A2	-0.0026572550735747408
TROAP	-0.002660535383671585
RAB6B	-0.002662592203973361
CXCR3	-0.0026633521045819467
CDH4	-0.0026662440567444576
CUBN	-0.00266631676208694
TLN2	-0.00266755185006016
MKI67	-0.0026681000237311825
XPOT	-0.0026683202662496556
BTF3	-0.002670775729206294
PSMD11	-0.0026731571153011738
NYX	-0.002673668885112398
BAD	-0.0026759420988600124
GPR65	-0.0026759857278266354
HCRT	-0.002679289300633682
ANP32B	-0.002680224841003274
RNF152	-0.002681773655350402
ATP2A3	-0.002681947802617488
HRASLS5	-0.0026831337852026983
MARCKSL1	-0.002684993633126284
NINJ2	-0.002686761123002648
IRX6	-0.002687083521982368
MS4A7	-0.0026875130548604624
NKG7	-0.0026897008011023756
TNFAIP8L1	-0.0026900429033255195
ADAMTSL3	-0.0026902857485746933
ANGPT4	-0.0026920493991710007
KCNK5	-0.0026920789576107404
CRHR2	-0.0026945002446291983
KSR1	-0.002694855066568378
SUSD4	-0.002695965760103603
SOX18	-0.002696030787991884
CENPE	-0.002696471379352762
DOK3	-0.002697142014590961
NTRK3	-0.002697681919754872
PRRG3	-0.0026997369040249845
PPP1R11	-0.0027022804610996737
ASPM	-0.00270371857150733
ELF5	-0.0027049929345370626
PXDN	-0.002707126860629814
MT3	-0.002713383202784955
JUP	-0.0027167642559089043
NOSTRIN	-0.0027180738648266713
TMEM174	-0.0027183077837523574
FXYD2	-0.0027186953233738938
HRH1	-0.0027187716540104643
ODF4	-0.002719324158810518
HBS1L	-0.00272041671215275
CCDC89	-0.0027253157491787666
