	Euclidean Distance
ACADSB	8.542944373025857e-06
SEMA3A	8.527178344335442e-06
CPN2	8.524812494677766e-06
ABHD11	8.52069609497433e-06
RASSF3	8.51729148704102e-06
DPP4	8.516525396205344e-06
CTSA	8.510791526423723e-06
HHAT	8.506181668755386e-06
TLR3	8.504898850037771e-06
OVGP1	8.503043977576145e-06
ADCY4	8.496889311097388e-06
SLC7A7	8.487667660613913e-06
PCLO	8.48084308874425e-06
TREM1	8.474961455038892e-06
SPG7	8.474819065447521e-06
MAPRE2	8.462441155231736e-06
PLAU	8.428459127703358e-06
SUSD2	8.42786371155369e-06
CLCN7	8.4207264267485e-06
FGF18	8.420022407509927e-06
BCOR	8.419521209009719e-06
DPP6	8.41946069849707e-06
CD22	8.414872475114158e-06
JAK2	8.40381793312687e-06
HOXA6	8.398793911529914e-06
CDC25C	8.398695803444384e-06
CD300LB	8.394443372778195e-06
CYCS	8.386544715792597e-06
FBXL22	8.374071780627181e-06
TBC1D1	8.371920411753546e-06
GATA3	8.370318227940169e-06
HDC	8.366388239830849e-06
AHSA1	8.366308788075268e-06
POLE2	8.36490645437081e-06
HSD11B2	8.354790830661187e-06
ELF2	8.348781501247862e-06
CPEB3	8.30582038196967e-06
ZBTB37	8.303470739955967e-06
PRRC1	8.286426123144027e-06
VPS53	8.28392172697402e-06
GNL3L	8.280481116649594e-06
ACAN	8.28003024924941e-06
ERN2	8.275018976485591e-06
CTSS	8.269003741912669e-06
TFRC	8.217088412497246e-06
HRH3	8.21007733952411e-06
CRISPLD2	8.204137357948339e-06
PYCARD	8.201766591072944e-06
GLIS2	8.20085314228173e-06
UBE2Q1	8.19430632046909e-06
AHSG	8.193319643785559e-06
FANK1	8.18997215340434e-06
UBE2D3	8.183600023772606e-06
HPGD	8.176836028331215e-06
ACAT2	8.176741720056882e-06
PCYT2	8.173682710792463e-06
CLEC2D	8.16666817845401e-06
EDN2	8.166150040501929e-06
C1RL	8.164013071568196e-06
PRPF40A	8.154852636581217e-06
HYAL1	8.148567831975756e-06
EPPK1	8.14376999613562e-06
CR2	8.124565335725204e-06
NRTN	8.12421487870988e-06
UPF1	8.121812144718524e-06
RAD51	8.121314721249706e-06
RBP4	8.120478523508133e-06
NCAPD3	8.113358355951377e-06
NFATC4	8.110555647502197e-06
SYP	8.075649856514231e-06
NINJ2	8.06806758075046e-06
FN1	8.05082750694524e-06
SLURP1	8.047468369213157e-06
SUPV3L1	8.044939921649282e-06
GPRC5D	8.035908271743027e-06
RGS3	8.030380589299086e-06
CEBPA	8.028574145040906e-06
GNA14	8.02778647433385e-06
SPATA2L	8.023527062538385e-06
CFLAR	8.014288716905518e-06
GJB1	8.012311805393517e-06
CD2	8.011141426477014e-06
ADORA2A	8.00665111419639e-06
HAAO	8.00553603836956e-06
HK3	7.986198161319703e-06
POPDC2	7.981936139512797e-06
MMP15	7.976233093716867e-06
PROP1	7.957550986362122e-06
KIF23	7.95513517989829e-06
ADAR	7.941391586487717e-06
HUNK	7.940881651166399e-06
TMOD1	7.929341058699132e-06
CENPK	7.928733693222458e-06
ENDOG	7.924185084833157e-06
AUP1	7.922922920019427e-06
PLEKHH3	7.92227194251663e-06
ALX4	7.922148330458986e-06
PDE4DIP	7.901587555597579e-06
F2RL1	7.901249649931869e-06
BAMBI	7.887773320672939e-06
DNASE1L3	7.885093718050715e-06
CCDC68	7.881332009154682e-06
TCF7L2	7.877293738695749e-06
IGF2BP2	7.874917043632691e-06
SDHA	7.872605048095554e-06
BAD	7.868454909020287e-06
CAD	7.861714662853413e-06
HMBOX1	7.85953605907811e-06
KIFC2	7.84874336432281e-06
DAPP1	7.846881078550387e-06
PCDH1	7.843554453132293e-06
CST6	7.836106110707864e-06
RARA	7.814337606754493e-06
HRH1	7.809858331128389e-06
CAMK2N1	7.806322054820662e-06
SLC7A1	7.803723697516669e-06
FST	7.80232144214547e-06
RAP1GAP	7.799676134244287e-06
AGR3	7.794152640162361e-06
BDH1	7.794152640162361e-06
SAR1A	7.79183290986521e-06
SAMD14	7.790734908104646e-06
HERPUD1	7.788864740791898e-06
SLC3A1	7.788447517695831e-06
CYP27B1	7.785440474208906e-06
TRIM56	7.78463257862442e-06
GABRE	7.76977116050596e-06
DBNDD2	7.768586745411183e-06
TCP11L2	7.768388204157338e-06
IKZF4	7.760952362344072e-06
DHX9	7.760344330255164e-06
RRM1	7.760024498893049e-06
GTF2B	7.759125663131139e-06
LARP7	7.752406635582616e-06
FGFRL1	7.734811262158607e-06
LGI2	7.716304347095972e-06
NBEAL2	7.708143549957618e-06
HMGCS1	7.701135712454215e-06
PDXK	7.697868715496076e-06
NR3C1	7.688113058083605e-06
ZFYVE27	7.68056037421032e-06
NSUN4	7.680354697703544e-06
LYST	7.679341649691426e-06
TMEM56	7.67518220808692e-06
NUDT12	7.672497257246613e-06
ADAMTSL5	7.67196850111479e-06
SAP130	7.67113189368037e-06
GJA1	7.66900868102968e-06
WWTR1	7.657434014571708e-06
UNC5CL	7.65633287298206e-06
PTPN5	7.656120160909444e-06
LEPROT	7.65032858709532e-06
GPR65	7.649498566537812e-06
P4HA2	7.645115291306879e-06
CD47	7.643415880182132e-06
SLC5A6	7.64311782311028e-06
ATXN7L2	7.635880953987567e-06
WDTC1	7.633267094871395e-06
TMPRSS6	7.631435726502414e-06
FOXRED2	7.62284299385696e-06
NUDT21	7.618045436327201e-06
PDPK1	7.591939201494362e-06
HCFC1R1	7.582567532091206e-06
KLHL29	7.5820513953918076e-06
COL18A1	7.5799164020212834e-06
CDH26	7.5772182467189315e-06
ALDH16A1	7.5772182467189315e-06
MLXIPL	7.575311978757249e-06
NXF1	7.567472614019328e-06
FOSL2	7.56299224695753e-06
NEK7	7.558654884908139e-06
NPHP4	7.5577571364262204e-06
TTBK2	7.556954533564098e-06
ZFAND2A	7.5297767474804455e-06
ANXA11	7.527188166483139e-06
GRIK5	7.524003423576017e-06
NFIB	7.522301858848453e-06
PXDN	7.520744251172239e-06
FBXL7	7.509846452147096e-06
CAPG	7.5008873401695056e-06
WNT4	7.490068211908206e-06
IRS1	7.486633279497618e-06
EPHX2	7.485560049976216e-06
NUSAP1	7.4839089750818264e-06
GPR135	7.478773783492557e-06
SPEN	7.477790046404654e-06
SCGB1A1	7.477750213544161e-06
KCTD12	7.476046257827089e-06
TTC21A	7.4741928972045274e-06
AFF4	7.462895925756905e-06
ERGIC3	7.446268189258847e-06
NFXL1	7.429742426278083e-06
HOXA7	7.416304058506085e-06
CNOT3	7.41207999607767e-06
DSEL	7.4038051477112335e-06
IL1R1	7.388976556552003e-06
CDH3	7.388385738523994e-06
RAD54L	7.3781440579846595e-06
IL18	7.3607648729116535e-06
RAI2	7.3556676279837594e-06
DCBLD2	7.352832253772604e-06
CALM3	7.339255544981547e-06
CD300E	7.321005273889021e-06
TBX21	7.312425975321721e-06
TNFRSF10B	7.308668655231097e-06
LINGO4	7.302568539917171e-06
BZW1	7.302418194731448e-06
NME3	7.302103028035275e-06
ABCD3	7.297214795946602e-06
EVI2A	7.291424155498393e-06
H3F3A	7.28164044391769e-06
TCEA2	7.279590528614817e-06
RASSF8	7.276789843920316e-06
MTA1	7.274742818003042e-06
STRN4	7.274483623174991e-06
ART3	7.271854679036505e-06
OPTN	7.267220133926324e-06
SYT12	7.2554726801743205e-06
PGPEP1	7.247981162753183e-06
RBPMS	7.245255286881425e-06
KCNK3	7.237536226071588e-06
PTK2	7.236976418163512e-06
PTHLH	7.235035045315148e-06
CTSB	7.228920855584579e-06
NEB	7.217844388433174e-06
JAK3	7.210155395770842e-06
RBP7	7.199221651858597e-06
BEX1	7.198794960749128e-06
MCTP1	7.196696661896193e-06
CRYM	7.195329035613355e-06
ANP32B	7.190929215983895e-06
EIF4G1	7.1909141909543944e-06
CST11	7.185739336561647e-06
MAX	7.183166978050204e-06
PLEKHG5	7.180390615134164e-06
PLLP	7.176284537857422e-06
LRP3	7.150479074410849e-06
ATP6V0B	7.147463823473575e-06
TRIM25	7.14602753401376e-06
BLCAP	7.143523190427432e-06
PKIB	7.132621666331146e-06
ERG	7.132382540727122e-06
NME4	7.131471478331386e-06
ACP5	7.131040930343543e-06
BAHCC1	7.124396943337957e-06
LEPROTL1	7.120197508168317e-06
MTMR14	7.085106492169001e-06
TUBB6	7.0829093496514805e-06
FBXO15	7.0827275355349365e-06
NT5M	7.082099182360561e-06
TMEM121	7.082099182360561e-06
RPS29	7.075779587367417e-06
IARS	7.069779105786875e-06
CKAP2L	7.067043078811843e-06
VIPR2	7.060749707529369e-06
VDR	7.048385090880682e-06
FEM1C	7.047988765845162e-06
HSPA4L	7.047248342541892e-06
MGP	7.038109760814936e-06
CCK	7.037375393940289e-06
PRM1	7.033169438094597e-06
CRIM1	7.031494412620563e-06
GCA	7.02848749593532e-06
ILF3	7.028394156265864e-06
CKB	7.015212948522647e-06
MOCS3	7.012331568505496e-06
UGCG	7.010680670459737e-06
FBXO32	7.010288002809112e-06
EGFL8	7.00968154647167e-06
EI24	7.001867196890662e-06
MAP3K9	6.997170980054254e-06
FBXO6	6.99660156366721e-06
ADRM1	6.9934033084977246e-06
JMJD6	6.9766393733405435e-06
CDCP1	6.97488773520085e-06
SLC25A1	6.972641394018735e-06
WIPI2	6.9576104201460244e-06
USP31	6.955803254886637e-06
TESC	6.953502652521288e-06
MVK	6.953502652521288e-06
GATA2	6.95233991237082e-06
DUOX1	6.947645024058212e-06
TNFSF8	6.943345043562278e-06
MGLL	6.941037161180117e-06
STOML2	6.9401981363010966e-06
PTPN21	6.935740888816982e-06
GALNT3	6.932284944806448e-06
FGD6	6.929382166372059e-06
CDKN2B	6.9248700014508175e-06
APPL2	6.924862683178904e-06
RPRM	6.922049956477548e-06
INTS1	6.914648907064107e-06
GLB1L	6.899998769500952e-06
WBP1	6.894906836008232e-06
SLC12A2	6.890606492819486e-06
ANKRD13B	6.885719530332853e-06
ACTA2	6.885640134149246e-06
PCK2	6.884735730988381e-06
RHOA	6.880861119784897e-06
DYRK1A	6.880097904702428e-06
EXO1	6.873914986630193e-06
OSBPL6	6.862615334398116e-06
FZD4	6.843664442717072e-06
MAGED1	6.838348752815075e-06
ERN1	6.827413551041572e-06
MLPH	6.825634197036095e-06
MDH2	6.823029807944826e-06
CDKN3	6.819596908948868e-06
AASS	6.819531933588083e-06
CAMP	6.818494999428302e-06
SLC39A14	6.8148012515023345e-06
EAF2	6.8134246865563345e-06
P4HA1	6.806884625421646e-06
TPX2	6.8066355999028256e-06
PTP4A1	6.8023607415130784e-06
NR2F2	6.798835770854704e-06
PAICS	6.796013237997935e-06
KRAS	6.775676272141471e-06
PLXDC1	6.771538265630461e-06
CDK9	6.764881991549971e-06
MPP2	6.763131341664241e-06
RPS6KA5	6.752799108271637e-06
MYO1A	6.7509582948735704e-06
NYX	6.73365744170365e-06
MYBL2	6.730007135834562e-06
METRNL	6.725754861658311e-06
SMOX	6.715020192317796e-06
CTHRC1	6.714038718986506e-06
TRAF4	6.705033683544872e-06
TANC2	6.704493292861714e-06
TOP1	6.692062287130646e-06
LGALS12	6.689810696389684e-06
TAOK1	6.685837189721776e-06
BAIAP2	6.6857740461123366e-06
TRMT1	6.681015086175813e-06
RAB20	6.677554860140376e-06
SFRP2	6.671714455688243e-06
CD4	6.671420875996243e-06
CKAP2	6.661527486973755e-06
MC1R	6.648490182181621e-06
DPYD	6.637807013281446e-06
WDR60	6.6301786282940505e-06
CYP1B1	6.629249747669887e-06
BCHE	6.604387566682696e-06
FRMD4B	6.602426613597424e-06
CYB561D1	6.598606097759942e-06
PRDM8	6.594737387984147e-06
STEAP4	6.594438950764732e-06
UBE2E3	6.556193445678847e-06
GPR68	6.549965933254848e-06
SLC25A22	6.5476510223926925e-06
CTCF	6.5455308974863655e-06
ST6GALNAC6	6.541390547985481e-06
EFNA4	6.5413424325619176e-06
SLC7A11	6.527710739599101e-06
KIF15	6.522429341852151e-06
RAPH1	6.5219649948851785e-06
AOC2	6.516871727184726e-06
HIGD2A	6.516393606580239e-06
KISS1R	6.5163326798341354e-06
NCAPH	6.511338421608843e-06
SYCP2	6.5102848694902875e-06
RAPGEF6	6.503969252808014e-06
PRR11	6.497886409448554e-06
LAMB3	6.495257583803649e-06
RTN4RL1	6.486308532318251e-06
TSPO	6.484021309888442e-06
PARS2	6.461448995204979e-06
USF1	6.458273692341123e-06
DYNLRB1	6.442689566920874e-06
MRGPRF	6.440988258170931e-06
ZNRF3	6.433860516285814e-06
IRF8	6.4335516879385145e-06
WDFY4	6.430960330733536e-06
NPNT	6.421089822520973e-06
TINAG	6.397686248781598e-06
USP49	6.39277174528498e-06
ATAD3A	6.391085452953618e-06
TXNRD2	6.3871378656482934e-06
RPS17	6.3833297272717674e-06
SLC16A10	6.382581350096404e-06
SOX10	6.378654779141738e-06
ZNF512B	6.367101466714041e-06
GGT6	6.361561288814224e-06
BTNL9	6.3611095519890825e-06
TOR3A	6.352554389827313e-06
NUBP2	6.351850773433892e-06
CRYGS	6.345753126203335e-06
TAGLN2	6.344404478584881e-06
RECK	6.339941680260417e-06
STARD13	6.324143427961759e-06
SCRT2	6.317166746574603e-06
SETD2	6.316268255880041e-06
MORN3	6.315699813931904e-06
OPTC	6.306870285185861e-06
ANK3	6.302778802753452e-06
HMG20A	6.298015484336199e-06
SERINC5	6.297752876154582e-06
SMOC2	6.292648689115089e-06
STK4	6.287521274560859e-06
KIF3C	6.278113848170468e-06
ZMYND12	6.276808807224014e-06
SLC9A2	6.276808807224014e-06
BRD8	6.267821061509325e-06
SERPINB9	6.251719393638882e-06
ADAMTS7	6.2496344556034885e-06
TMEM179	6.24944068247222e-06
GPRASP1	6.24877096351872e-06
COTL1	6.247891559694839e-06
IL17F	6.2148435580789265e-06
ERF	6.213205878504148e-06
CDC25A	6.203105936976051e-06
TMSB10	6.196849781327265e-06
ABCA5	6.192109031210175e-06
SLAMF1	6.190869716341519e-06
EGFR	6.189657923341385e-06
XYLB	6.185402044262448e-06
SLC46A1	6.170184765672679e-06
PTP4A2	6.169458310674803e-06
HIST1H2AE	6.165537728715663e-06
PCGF2	6.15999355841707e-06
VPS37B	6.149992922144214e-06
PCMTD2	6.149007696705445e-06
DUSP26	6.148052643404445e-06
KBTBD7	6.140053241928519e-06
ALDOA	6.134072241006023e-06
KCNH6	6.131339865926826e-06
HES2	6.119067881053714e-06
ACVR1	6.10497998192997e-06
RARB	6.10231288630746e-06
ASPHD2	6.097907125663257e-06
HK1	6.094657178735982e-06
PDCD1	6.0885051835104e-06
FLT4	6.086694352742596e-06
HOXB7	6.0818332235584605e-06
BCL11A	6.069387353460084e-06
COL4A2	6.054761768206756e-06
MYL7	6.048827680934108e-06
NKPD1	6.0443251624212535e-06
TPM2	6.027495330112646e-06
EMILIN2	6.025646465457787e-06
CBX3	6.024614595224182e-06
DCTN4	6.023674715921448e-06
LYPLAL1	6.020740636520838e-06
VIM	6.020013953095135e-06
THBS3	6.018915768975586e-06
ARHGEF18	6.011643116996202e-06
MYRIP	6.009537049065815e-06
ASPA	5.9989218631117335e-06
TJP2	5.997640570850766e-06
SDC3	5.9949939455579505e-06
SPCS1	5.9919638743673595e-06
SPSB2	5.982945158350157e-06
TIMP1	5.968513620563497e-06
AIRE	5.965937427286896e-06
LIMD2	5.957477093359111e-06
PDZD4	5.9460488572547706e-06
GTPBP2	5.945781245295421e-06
RBM4	5.945304541734049e-06
SETD5	5.941552182395437e-06
GABPA	5.941255131208063e-06
TSPAN1	5.9399203417367e-06
ALDH7A1	5.935867620428681e-06
PLA2G3	5.930391706521875e-06
ICAM2	5.9301488256719535e-06
PHC2	5.927791442152064e-06
GINS1	5.924376126580392e-06
PRDX2	5.921919092818193e-06
CCBE1	5.916533839024923e-06
MAN1B1	5.914617481174212e-06
DDAH2	5.913058932350825e-06
SLC1A1	5.900488064070372e-06
CAMSAP1	5.898479820856706e-06
SLIT1	5.897586434166942e-06
CPNE7	5.896134413164198e-06
OCLN	5.894615008901471e-06
PRKD2	5.892882472394564e-06
ESCO2	5.89168310446833e-06
RPL39	5.891378070165937e-06
ARHGEF1	5.890909996407969e-06
FBXW4	5.8901140095333835e-06
IGF1R	5.882165178701198e-06
LAMA2	5.874221707764894e-06
ACTL7A	5.871448856336935e-06
LGI4	5.8707123692781655e-06
TMEM130	5.862809265795214e-06
PLCB2	5.854587944470242e-06
OLFML1	5.8528636258270734e-06
CTH	5.847264877341825e-06
RPS10	5.84115028111964e-06
NTRK2	5.841113891902218e-06
GDI2	5.840474089001246e-06
CST3	5.835103578286658e-06
LYPD6	5.831921826707433e-06
ANKRD33	5.827847182879072e-06
CD244	5.822847855323371e-06
SLC6A9	5.8220489861566e-06
NDUFB11	5.821530113080965e-06
NUP160	5.817059475295357e-06
PPP1R3B	5.806640335306857e-06
LRIG2	5.804322181712848e-06
AGPAT1	5.800768913967491e-06
CNDP2	5.797486383242839e-06
NUP43	5.793902107843965e-06
IFNGR2	5.785822151116131e-06
NRBF2	5.785773544778026e-06
FBXO2	5.782629262181111e-06
AGRP	5.781043206983171e-06
RAN	5.767763742386556e-06
LYSMD2	5.767217365302281e-06
ANKRD9	5.76158959395015e-06
C1D	5.7553157856804925e-06
PSME1	5.7522078006993435e-06
FABP3	5.742210073804995e-06
ATN1	5.74193249907172e-06
LGALS1	5.739484019810378e-06
PRRT1	5.73414750629481e-06
MPST	5.727125587392616e-06
PDGFA	5.721243150292349e-06
EMID1	5.7182845955134825e-06
SETDB2	5.7148048619565844e-06
BRD3	5.700644952561081e-06
HADHA	5.696411630842997e-06
SPAG5	5.68906347020484e-06
SULT2B1	5.679505643246485e-06
BASP1	5.676011038675807e-06
LRFN3	5.675651098802768e-06
HOXB4	5.669291863132562e-06
DENND3	5.663741709575895e-06
CCDC115	5.661754760345162e-06
NDUFA10	5.655846937118031e-06
DAB2	5.654799250959165e-06
TMPRSS2	5.650621692622497e-06
SNCA	5.647451935817906e-06
FKBP2	5.6437184976208755e-06
FBXO11	5.632466434259654e-06
RUVBL2	5.626769320473363e-06
PPARG	5.626231948247064e-06
CACNG8	5.624143014681864e-06
CATSPER3	5.622002445022258e-06
PRKRIP1	5.622002445022258e-06
POLR2L	5.621912589926715e-06
CBLC	5.608418453538458e-06
SUPT16H	5.603364244353282e-06
RUNDC1	5.573957092309337e-06
LGALS3	5.5665722066745995e-06
PLEKHO1	5.566363118522555e-06
CTNNA1	5.563219139045266e-06
TEF	5.549945609802853e-06
CDH4	5.54937181427631e-06
RNF152	5.547142925666712e-06
MAP1LC3A	5.5354709416656655e-06
SERPINB8	5.533766966459629e-06
RASL11B	5.532963492141837e-06
WNK1	5.529556072682546e-06
CCRL2	5.527720566574882e-06
RCC1	5.523586808116555e-06
TRIM28	5.513206555697727e-06
TMEM38B	5.512268445791367e-06
ATP11A	5.502509262070408e-06
ALDH1A2	5.492688884580731e-06
SPIB	5.492122036720271e-06
PTPN11	5.492025291984987e-06
KCNE1	5.48977580943989e-06
SERBP1	5.47623199968327e-06
ITGB6	5.475874747747947e-06
CCDC120	5.475531745739254e-06
ADPRHL1	5.475277504067565e-06
PEX16	5.471862562981461e-06
STAG3	5.464837466069605e-06
PTRH1	5.457835252208952e-06
PGD	5.443817731467231e-06
PPIA	5.443671636286709e-06
ZMYM2	5.438625628930787e-06
SLCO4A1	5.435973104565748e-06
KLF8	5.432533710500324e-06
GGA1	5.429047450626214e-06
NARF	5.428453087468603e-06
ITPR1	5.424667756330414e-06
VKORC1	5.412694995030743e-06
SGCA	5.410350104619794e-06
CTRC	5.405291876338868e-06
LARP1	5.404949162449698e-06
KSR1	5.401604006918854e-06
PRF1	5.398150620983473e-06
SEMA6A	5.397439465012429e-06
RASGRF1	5.3973063842846745e-06
NTS	5.395877235149969e-06
DAP	5.3950528771555545e-06
AP1S3	5.391720063256033e-06
RAB40C	5.390181007169976e-06
TJP3	5.3846997129978235e-06
FBXL6	5.384627266773809e-06
MTCH2	5.383855149322435e-06
RAI14	5.37692804962804e-06
DDX11	5.37597529374586e-06
TMEM174	5.375132036811823e-06
ZC3H7B	5.362906374318889e-06
RASL12	5.36252895039704e-06
MYO7A	5.360484650919698e-06
FUT2	5.357418627266663e-06
NKX6-2	5.356264239131433e-06
XPO5	5.3535329468561745e-06
CHORDC1	5.330363043631264e-06
PSMA4	5.324946661446951e-06
ITIH1	5.3247672783109275e-06
TFAM	5.320979323221713e-06
PITX1	5.31155330109359e-06
ITM2B	5.308268698758242e-06
GPRIN3	5.2976124130338355e-06
CHN1	5.29470327567252e-06
SVOPL	5.288483156935102e-06
CHMP4B	5.286564235128994e-06
KRT19	5.286381816654634e-06
KNG1	5.28636818307574e-06
CALM1	5.2855842341009655e-06
SCML2	5.280837175619949e-06
MRAS	5.27187827097055e-06
SEMA4G	5.269919442989448e-06
PDLIM4	5.267203689553053e-06
EPHB6	5.257713825103971e-06
MPEG1	5.2527610704257115e-06
ATP11C	5.247208310246258e-06
LRRC6	5.245560359217437e-06
FRS3	5.244436705634022e-06
GLCCI1	5.2436676008208525e-06
PKP3	5.221916012202551e-06
CD81	5.200544046570738e-06
ADAM21	5.196427818942793e-06
RGMA	5.188921643646239e-06
KRBA1	5.185837836623367e-06
MORC1	5.1850937611044166e-06
AKAP13	5.1824824842914364e-06
KLHL21	5.179497726449329e-06
OLFML2B	5.173993170802894e-06
CPA2	5.173593976686655e-06
SLC6A6	5.170963368374998e-06
GRIN2D	5.1637326968713e-06
CCT3	5.1620604372593755e-06
KATNAL2	5.1490144606741405e-06
IL1RAP	5.145256681950542e-06
LTBR	5.144361751223942e-06
KLHL11	5.144160475818409e-06
ACP6	5.1437227170639e-06
GPC4	5.134201987871073e-06
LAMP2	5.132030940161184e-06
ALDH1L2	5.131472606583038e-06
MPV17	5.1287679686012526e-06
BRCA1	5.125768527585695e-06
CPLX1	5.124846133525527e-06
SPATA17	5.121244641899308e-06
DOC2A	5.121244641899308e-06
POLE	5.113530330068054e-06
DENND2A	5.095440580093256e-06
MIA2	5.095240684701816e-06
PFN1	5.094686711588435e-06
COMTD1	5.092514820921313e-06
AARS	5.090943070143808e-06
CBX4	5.0876642244038325e-06
ATP6V1B2	5.08745559135253e-06
HIPK3	5.0849010478797304e-06
FIS1	5.0666825348627925e-06
ACSS2	5.063293350427757e-06
CENPB	5.044318569047998e-06
MAP3K13	5.0440043168079325e-06
BCAM	5.037969655786796e-06
TFF2	5.037799926311749e-06
CLDN3	5.036960142938197e-06
FNDC3A	5.034246757999298e-06
SEC24B	5.0305528399032915e-06
GAS6	5.020356174779933e-06
SLK	5.013990524571058e-06
CORIN	5.0122661838081026e-06
TMEM47	5.0119103380887464e-06
ELOVL1	5.000999084998326e-06
PARD3	4.991724749023387e-06
NCAPD2	4.986228816572824e-06
SHANK2	4.982210362333886e-06
DENND4C	4.981497199621268e-06
ADAM19	4.979014855525804e-06
RHBG	4.974713758596764e-06
EEF2K	4.972710611801761e-06
SLC23A2	4.9713729594492775e-06
NUAK1	4.964808334256031e-06
RHOU	4.964179808180628e-06
LMCD1	4.94335294919539e-06
LRRC46	4.940968204744206e-06
DDT	4.937037026418288e-06
IRX1	4.928247616775752e-06
MARK4	4.921492047269134e-06
FSTL1	4.9169682999313585e-06
CALCA	4.9148775002846855e-06
NFX1	4.912651631865385e-06
ENO3	4.910689923881479e-06
RORC	4.90912452508845e-06
LZTS2	4.906820717974115e-06
AMMECR1	4.894924834954447e-06
PELI2	4.883767027979634e-06
SH3BGRL2	4.8793823223148755e-06
USP8	4.879274703848503e-06
BCLAF1	4.876861462297628e-06
EPHB2	4.87305840713825e-06
SYT3	4.866491156323344e-06
KCNJ11	4.865548349525533e-06
TBC1D8	4.856863545026038e-06
SLC4A4	4.8566956395622736e-06
CHRNB1	4.85642740896991e-06
FUBP1	4.852110802039992e-06
LRRC27	4.834724234956542e-06
IRF5	4.832181818581542e-06
BCAN	4.826887403959695e-06
CAPN10	4.818108307415624e-06
CYP20A1	4.817697143616954e-06
SSPN	4.813537639965039e-06
FRYL	4.806746105987899e-06
ADARB1	4.806523564608954e-06
YIPF3	4.805225469439936e-06
USH1G	4.798986504850204e-06
RCBTB1	4.794166431570348e-06
LRAT	4.793711463144194e-06
COL22A1	4.790262890639113e-06
BCR	4.780589895950839e-06
NPHP3	4.7767517233324105e-06
NCAPG2	4.775518234990012e-06
FXYD2	4.773076966875268e-06
RBMS1	4.768394628476797e-06
STK25	4.7673216264786824e-06
TNFRSF18	4.764460493691976e-06
SLC9A1	4.758547947979156e-06
BCAR3	4.756986027814029e-06
STUB1	4.747178941167683e-06
EIF2S2	4.744389891639946e-06
CD3E	4.738704185157781e-06
TUBD1	4.732393282962548e-06
ILVBL	4.731374212203555e-06
CDC42EP1	4.729838237559194e-06
FCHSD1	4.727510686919775e-06
TDH	4.725447495697862e-06
CDCA8	4.7189804870515395e-06
ARL4A	4.716297594415808e-06
ANKFY1	4.706963511594387e-06
OAT	4.706911481250352e-06
PPP1CA	4.705752946603518e-06
STEAP1	4.686941275025861e-06
TSTA3	4.6735537279286505e-06
FGF7	4.672199054724013e-06
SIX1	4.6708859166128755e-06
REEP2	4.669998894913707e-06
APBB1	4.669575289527887e-06
PUS7L	4.662897269044133e-06
LY96	4.662119058622781e-06
LIPA	4.657482814064547e-06
EP300	4.643351538388574e-06
HEBP1	4.637050551930556e-06
RDH12	4.630559413733981e-06
TNKS	4.62777017213428e-06
TCERG1	4.621894548210812e-06
BDP1	4.6196430782175235e-06
GJB4	4.615790283267048e-06
FANCL	4.612434208195463e-06
RUFY2	4.6111142322052e-06
ANTXR2	4.610613169809971e-06
SHCBP1	4.609758285091047e-06
PIP5K1A	4.606142418261782e-06
WDHD1	4.596299456781929e-06
STAB1	4.596115561018368e-06
ENTPD2	4.593350812206828e-06
ZSCAN2	4.592561378434106e-06
CENPT	4.590140219546838e-06
FBXO36	4.58838735798705e-06
NR1I3	4.586629154570125e-06
RARRES1	4.586420604071638e-06
TAF1A	4.586359778812424e-06
LRRC41	4.577407708035539e-06
KCTD5	4.5773026358441316e-06
KLC2	4.574553938442155e-06
CCNC	4.571510733518596e-06
DNMT3A	4.562735889673567e-06
SYNCRIP	4.5616476459250485e-06
ACTL6B	4.556925553670144e-06
